"ACCOUNT_NUM","APPRAISAL_YR","TIF_ZONE_DESC","EFFECTIVE_YR","EXPIRATION_YR","ACCT_MKT","CITY_PCT","CITY_BASE_MKT","CITY_BASE_TAXABLE","CITY_ACCT_TAXABLE","CNTY_PCT","CNTY_BASE_MKT","CNTY_BASE_TAXABLE","CNTY_ACCT_TAXABLE","ISD_PCT","ISD_BASE_MKT","ISD_BASE_TAXABLE","ISD_ACCT_TAXABLE","HOSP_PCT","HOSP_BASE_MKT","HOSP_BASE_TAXABLE","HOSP_ACCT_TAXABLE","COLL_PCT","COLL_BASE_MKT","COLL_BASE_TAXABLE","COLL_ACCT_TAXABLE","SPEC_PCT","SPEC_BASE_MKT","SPEC_BASE_TAXABLE","SPEC_ACCT_TAXABLE"
"00000632638000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","56160.00",".550000","83250.00","83250.00","56160",".550000","83250.00","83250.00","56160",".000000",".00",".00","56160",".000000",".00",".00","56160",".000000",".00",".00","56160",".000000",".00",".00","0"
"00000632722000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","93600.00",".550000","100990.00","100990.00","93600",".550000","100990.00","100990.00","93600",".000000","100990.00","100990.00","93600",".000000","100990.00","100990.00","93600",".000000","100990.00","100990.00","93600",".000000","100990.00",".00","0"
"00000632752000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","97250.00",".550000","12880.00","12880.00","97250",".550000","12880.00","12880.00","97250",".000000",".00",".00","97250",".000000",".00",".00","97250",".000000",".00",".00","97250",".000000",".00",".00","0"
"00000632863000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","385720.00",".550000","242060.00","242060.00","385720",".550000","242060.00","242060.00","385720",".000000","242060.00","242060.00","385720",".000000","242060.00","242060.00","385720",".000000","242060.00","242060.00","385720",".000000","242060.00",".00","0"
"00000632977000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","50000.00",".550000","10000.00","10000.00","50000",".550000","10000.00","10000.00","50000",".000000","10000.00","10000.00","50000",".000000","10000.00","10000.00","50000",".000000","10000.00","10000.00","50000",".000000","10000.00",".00","0"
"00000300049000000","2019","FORT WORTH AVENUE - DALLAS","2008","2029","36000.00",".550000","7200.00","7200.00","36000",".550000","7200.00","7200.00","36000",".000000",".00",".00","36000",".000000",".00",".00","36000",".000000",".00",".00","36000",".000000",".00",".00","0"
"00000108724000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","68900.00",".900000","33070.00","33070.00","68900",".550000","33070.00","33070.00","68900",".000000",".00",".00","68900",".000000",".00",".00","68900",".000000",".00",".00","68900",".000000",".00",".00","0"
"00000108643000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","629970.00",".900000","539970.00","539970.00","629970",".550000","539970.00","539970.00","629970",".000000",".00",".00","629970",".000000",".00",".00","629970",".000000",".00",".00","629970",".000000",".00",".00","0"
"00000108709000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","825000.00",".900000","438550.00",".00","825000",".550000","438550.00",".00","825000",".000000",".00",".00","825000",".000000",".00",".00","825000",".000000",".00",".00","825000",".000000",".00",".00","0"
"00000108733000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1432510.00",".900000","843950.00","843950.00","1432510",".550000","843950.00","843950.00","1432510",".000000",".00",".00","1432510",".000000",".00",".00","1432510",".000000",".00",".00","1432510",".000000",".00",".00","0"
"00000108790000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","665590.00",".900000","260000.00","260000.00","665590",".550000","260000.00","260000.00","665590",".000000",".00",".00","665590",".000000",".00",".00","665590",".000000",".00",".00","665590",".000000",".00",".00","0"
"00000108745000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","2314370.00",".900000","790800.00","790800.00","2314370",".550000","790800.00","790800.00","2314370",".000000",".00",".00","2314370",".000000",".00",".00","2314370",".000000",".00",".00","2314370",".000000",".00",".00","0"
"00000108781000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1674380.00",".900000","753480.00","753480.00","1674380",".550000","753480.00","753480.00","1674380",".000000",".00",".00","1674380",".000000",".00",".00","1674380",".000000",".00",".00","1674380",".000000",".00",".00","0"
"00000108778000100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","754730.00",".900000","447560.00","447560.00","754730",".550000","447560.00","447560.00","754730",".000000",".00",".00","754730",".000000",".00",".00","754730",".000000",".00",".00","754730",".000000",".00",".00","0"
"00000108721000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","410660.00",".900000","351990.00","351990.00","410660",".550000","351990.00","351990.00","410660",".000000",".00",".00","410660",".000000",".00",".00","410660",".000000",".00",".00","410660",".000000",".00",".00","0"
"00000108760000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1343110.00",".900000","354000.00","354000.00","1343110",".550000","354000.00","354000.00","1343110",".000000",".00",".00","1343110",".000000",".00",".00","1343110",".000000",".00",".00","1343110",".000000",".00",".00","0"
"00000108775000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1608000.00",".900000","1084610.00","1084610.00","1608000",".550000","1084610.00","1084610.00","1608000",".000000",".00",".00","1608000",".000000",".00",".00","1608000",".000000",".00",".00","1608000",".000000",".00",".00","0"
"00000108727000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","446400.00",".900000","214790.00","214790.00","446400",".550000","214790.00","214790.00","446400",".000000",".00",".00","446400",".000000",".00",".00","446400",".000000",".00",".00","446400",".000000",".00",".00","0"
"00000108742000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","358000.00",".900000","204600.00","204600.00","358000",".550000","204600.00","204600.00","358000",".000000",".00",".00","358000",".000000",".00",".00","358000",".000000",".00",".00","358000",".000000",".00",".00","0"
"00000108736000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","2067200.00",".900000","973730.00","973730.00","2067200",".550000","973.73","973730.00","2067200",".000000",".00",".00","2067200",".000000",".00",".00","2067200",".000000",".00",".00","2067200",".000000",".00",".00","0"
"00000108739000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","712500.00",".900000","338500.00","338500.00","712500",".550000","338500.00","338500.00","712500",".000000",".00",".00","712500",".000000",".00",".00","712500",".000000",".00",".00","712500",".000000",".00",".00","0"
"00000108778000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","944250.00",".900000","388480.00","388480.00","944250",".550000","388480.00","388480.00","944250",".000000",".00",".00","944250",".000000",".00",".00","944250",".000000",".00",".00","944250",".000000",".00",".00","0"
"00000108793000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1069490.00",".900000","652240.00","652240.00","1069490",".550000","652240.00","652240.00","1069490",".000000",".00",".00","1069490",".000000",".00",".00","1069490",".000000",".00",".00","1069490",".000000",".00",".00","0"
"00000108787000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","594440.00",".900000","400000.00","400000.00","594440",".550000","400000.00","400000.00","594440",".000000",".00",".00","594440",".000000",".00",".00","594440",".000000",".00",".00","594440",".000000",".00",".00","0"
"00000123031000000","2019","GRAND PRAIRIE TIF EXPANSION # 2","2019","2041","320110.00","1.000000","295490.00","236392.00","0",".000000",".00",".00","256088",".000000",".00",".00","263099",".000000",".00",".00","256088",".000000",".00",".00","256088",".000000",".00",".00","0"
"00000108730000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","817010.00",".900000","468920.00","468920.00","817010",".550000","468920.00","468920.00","817010",".000000",".00",".00","817010",".000000",".00",".00","817010",".000000",".00",".00","817010",".000000",".00",".00","0"
"00040900000160000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","19080.00",".900000","9560.00","9560.00","19080",".550000","9560.00","9560.00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","0"
"00040900000170100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","19080.00",".900000","19080.00","19080.00","19080",".550000","19080.00","19080.00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","0"
"00000633673000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","260000.00",".900000","162500.00","162500.00","260000",".550000","162500.00","162500.00","260000",".000000",".00",".00","260000",".000000",".00",".00","260000",".000000",".00",".00","260000",".000000",".00",".00","0"
"00000633694000100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","479850.00",".900000","455630.00","455630.00","479850",".550000","455630.00","455630.00","479850",".000000",".00",".00","479850",".000000",".00",".00","479850",".000000",".00",".00","479850",".000000",".00",".00","0"
"00000633703000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","702780.00",".900000","565000.00","565000.00","702780",".550000","565000.00","565000.00","702780",".000000",".00",".00","702780",".000000",".00",".00","702780",".000000",".00",".00","702780",".000000",".00",".00","0"
"00000633721000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","140630.00",".900000","67500.00","67500.00","140630",".550000","67500.00","67500.00","140630",".000000",".00",".00","140630",".000000",".00",".00","140630",".000000",".00",".00","140630",".000000",".00",".00","0"
"00000634324000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1045570.00",".900000","660000.00","660000.00","1045570",".550000","660000.00","660000.00","1045570",".000000",".00",".00","1045570",".000000",".00",".00","1045570",".000000",".00",".00","1045570",".000000",".00",".00","0"
"00040900000160200","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","19080.00",".900000","19080.00","19080.00","19080",".550000","19080.00","19080.00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","0"
"00000633658000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","400950.00",".900000","265480.00","265480.00","400950",".550000","265480.00","265480.00","400950",".000000",".00",".00","400950",".000000",".00",".00","400950",".000000",".00",".00","400950",".000000",".00",".00","0"
"00000633679000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","317040.00",".900000","212930.00","212930.00","317040",".550000","212930.00","212930.00","317040",".000000",".00",".00","317040",".000000",".00",".00","317040",".000000",".00",".00","317040",".000000",".00",".00","0"
"00000633685000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","434000.00",".900000","203500.00","203500.00","434000",".550000","203500.00","203500.00","434000",".000000",".00",".00","434000",".000000",".00",".00","434000",".000000",".00",".00","434000",".000000",".00",".00","0"
"00000633694000200","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","479850.00",".900000","259380.00","259380.00","479850",".550000","259380.00","259380.00","479850",".000000",".00",".00","479850",".000000",".00",".00","479850",".000000",".00",".00","479850",".000000",".00",".00","0"
"00000633730000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","812500.00",".900000","365610.00","365610.00","812500",".550000","365610.00","365610.00","812500",".000000",".00",".00","812500",".000000",".00",".00","812500",".000000",".00",".00","812500",".000000",".00",".00","0"
"00000633787000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","256000.00",".900000","178000.00","178000.00","256000",".550000","178000.00","178000.00","256000",".000000",".00",".00","256000",".000000",".00",".00","256000",".000000",".00",".00","256000",".000000",".00",".00","0"
"00000634312000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","846250.00",".900000","416000.00","416000.00","846250",".550000","416000.00","416000.00","846250",".000000",".00",".00","846250",".000000",".00",".00","846250",".000000",".00",".00","846250",".000000",".00",".00","0"
"00000634330000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","2034000.00",".900000","1020600.00","1020600.00","2034000",".550000","1020600.00","1020600.00","2034000",".000000",".00",".00","2034000",".000000",".00",".00","2034000",".000000",".00",".00","2034000",".000000",".00",".00","0"
"00000634348000100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1204030.00",".900000","526320.00","526320.00","1204030",".550000","526320.00","526320.00","1204030",".000000",".00",".00","1204030",".000000",".00",".00","1204030",".000000",".00",".00","1204030",".000000",".00",".00","0"
"00000634375000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","524040.00",".900000","305900.00","305900.00","524040",".550000","305900.00","305900.00","524040",".000000",".00",".00","524040",".000000",".00",".00","524040",".000000",".00",".00","524040",".000000",".00",".00","0"
"00000633670000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","855840.00",".900000","348750.00","348750.00","855840",".550000","348750.00","348750.00","855840",".000000",".00",".00","855840",".000000",".00",".00","855840",".000000",".00",".00","855840",".000000",".00",".00","0"
"00000633718000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","439090.00",".900000","282910.00","282910.00","439090",".550000","282910.00","282910.00","439090",".000000",".00",".00","439090",".000000",".00",".00","439090",".000000",".00",".00","439090",".000000",".00",".00","0"
"00000633766000100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","562500.00",".900000","550000.00","550000.00","562500",".550000","550000.00","550000.00","562500",".000000",".00",".00","562500",".000000",".00",".00","562500",".000000",".00",".00","562500",".000000",".00",".00","0"
"00000633781000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","637600.00",".900000","211270.00","211270.00","637600",".550000","211270.00","211270.00","637600",".000000",".00",".00","637600",".000000",".00",".00","637600",".000000",".00",".00","637600",".000000",".00",".00","0"
"00040900000010000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","9479560.00",".900000","229330.00","229330.00","9479560",".550000","229330.00","229330.00","9479560",".000000",".00",".00","9479560",".000000",".00",".00","9479560",".000000",".00",".00","9479560",".000000",".00",".00","0"
"00000633688000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","639820.00",".900000","425650.00","425650.00","639820",".550000","425650.00","425650.00","639820",".000000",".00",".00","639820",".000000",".00",".00","639820",".000000",".00",".00","639820",".000000",".00",".00","0"
"00000633733000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","455300.00",".900000","261720.00","261720.00","455300",".550000","261720.00","261720.00","455300",".000000",".00",".00","455300",".000000",".00",".00","455300",".000000",".00",".00","455300",".000000",".00",".00","0"
"00000633736000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","338020.00",".900000","300820.00","300820.00","338020",".550000","300820.00","300820.00","338020",".000000",".00",".00","338020",".000000",".00",".00","338020",".000000",".00",".00","338020",".000000",".00",".00","0"
"00000633892000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","450000.00",".900000","217940.00","217940.00","450000",".550000","217940.00","217940.00","450000",".000000",".00",".00","450000",".000000",".00",".00","450000",".000000",".00",".00","450000",".000000",".00",".00","0"
"00000633682000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","165000.00",".900000","73130.00","73130.00","165000",".550000","73130.00","73130.00","165000",".000000",".00",".00","165000",".000000",".00",".00","165000",".000000",".00",".00","165000",".000000",".00",".00","0"
"00000634357000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","825000.00",".900000","476470.00","476470.00","825000",".550000","476470.00","476470.00","825000",".000000",".00",".00","825000",".000000",".00",".00","825000",".000000",".00",".00","825000",".000000",".00",".00","0"
"00040900000170000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","19080.00",".900000","9540.00","9540.00","19080",".550000","9540.00","9540.00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","19080",".000000",".00",".00","0"
"00000633676000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","311430.00",".900000","194640.00","194640.00","311430",".550000","194640.00","194640.00","311430",".000000",".00",".00","311430",".000000",".00",".00","311430",".000000",".00",".00","311430",".000000",".00",".00","0"
"00000633724000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","393750.00",".900000","243000.00","243000.00","393750",".550000","243000.00","243000.00","393750",".000000",".00",".00","393750",".000000",".00",".00","393750",".000000",".00",".00","393750",".000000",".00",".00","0"
"00000633739000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","410000.00",".900000","413000.00","413000.00","410000",".550000","413000.00","413000.00","410000",".000000",".00",".00","410000",".000000",".00",".00","410000",".000000",".00",".00","410000",".000000",".00",".00","0"
"00000633751000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","767790.00",".900000","422000.00","422000.00","767790",".550000","422000.00","422000.00","767790",".000000",".00",".00","767790",".000000",".00",".00","767790",".000000",".00",".00","767790",".000000",".00",".00","0"
"00000633775000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","192200.00",".900000","102960.00","102960.00","192200",".550000","102960.00","102960.00","192200",".000000",".00",".00","192200",".000000",".00",".00","192200",".000000",".00",".00","192200",".000000",".00",".00","0"
"00000633784000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","358700.00",".900000","160000.00","160000.00","358700",".550000","160000.00","160000.00","358700",".000000",".00",".00","358700",".000000",".00",".00","358700",".000000",".00",".00","358700",".000000",".00",".00","0"
"00000633898000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","464510.00",".900000","315000.00","315000.00","464510",".550000","315000.00","315000.00","464510",".000000",".00",".00","464510",".000000",".00",".00","464510",".000000",".00",".00","464510",".000000",".00",".00","0"
"00000634327000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","963720.00",".900000","673000.00","673000.00","963720",".550000","673000.00","673000.00","963720",".000000",".00",".00","963720",".000000",".00",".00","963720",".000000",".00",".00","963720",".000000",".00",".00","0"
"00000634387000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","598500.00",".900000","317210.00","279145.00","349564",".550000","317210.00","279145.00","380564",".000000",".00",".00","410216",".000000",".00",".00","380564",".000000",".00",".00","374564",".000000",".00",".00","0"
"00000634411000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","864000.00",".900000","497260.00","497260.00","864000",".550000","497260.00","497260.00","864000",".000000",".00",".00","864000",".000000",".00",".00","864000",".000000",".00",".00","864000",".000000",".00",".00","0"
"00000634429000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","939490.00",".900000","216550.00","216550.00","939490",".550000","216550.00","216550.00","939490",".000000",".00",".00","939490",".000000",".00",".00","939490",".000000",".00",".00","939490",".000000",".00",".00","0"
"00000633667000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","281250.00",".900000","182810.00","182810.00","281250",".550000","182810.00","182810.00","281250",".000000",".00",".00","281250",".000000",".00",".00","281250",".000000",".00",".00","281250",".000000",".00",".00","0"
"00000633700000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","875050.00",".900000","765230.00","765230.00","875050",".550000","765230.00","765230.00","875050",".000000",".00",".00","875050",".000000",".00",".00","875050",".000000",".00",".00","875050",".000000",".00",".00","0"
"00000633751000100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","767780.00",".900000","438980.00","438980.00","767780",".550000","438980.00","438980.00","767780",".000000",".00",".00","767780",".000000",".00",".00","767780",".000000",".00",".00","767780",".000000",".00",".00","0"
"00000634354000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","614230.00",".900000","332000.00","332000.00","614230",".550000","332000.00","332000.00","614230",".000000",".00",".00","614230",".000000",".00",".00","614230",".000000",".00",".00","614230",".000000",".00",".00","0"
"00000634456000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1003280.00",".900000","748400.00","748400.00","1003280",".550000","748400.00","748400.00","1003280",".000000",".00",".00","1003280",".000000",".00",".00","1003280",".000000",".00",".00","1003280",".000000",".00",".00","0"
"00000634348000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","979060.00",".900000","526320.00","526320.00","979060",".550000","526320.00","526320.00","979060",".000000",".00",".00","979060",".000000",".00",".00","979060",".000000",".00",".00","979060",".000000",".00",".00","0"
"00000634372000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","950000.00",".900000","500000.00","500000.00","950000",".550000","500000.00","500000.00","950000",".000000",".00",".00","950000",".000000",".00",".00","950000",".000000",".00",".00","950000",".000000",".00",".00","0"
"00000634399000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1246020.00",".900000","477000.00","477000.00","1246020",".550000","477000.00","477000.00","1246020",".000000",".00",".00","1246020",".000000",".00",".00","1246020",".000000",".00",".00","1246020",".000000",".00",".00","0"
"00000634405000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","854980.00",".900000","532500.00","532500.00","854980",".550000","532500.00","532500.00","854980",".000000",".00",".00","854980",".000000",".00",".00","854980",".000000",".00",".00","854980",".000000",".00",".00","0"
"00000633706000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","875050.00",".900000","877890.00","877890.00","875050",".550000","877890.00","877890.00","875050",".000000",".00",".00","875050",".000000",".00",".00","875050",".000000",".00",".00","875050",".000000",".00",".00","0"
"00000633748000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","767780.00",".900000","420000.00","420000.00","767780",".550000","420000.00","420000.00","767780",".000000",".00",".00","767780",".000000",".00",".00","767780",".000000",".00",".00","767780",".000000",".00",".00","0"
"00000633760000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","853100.00",".900000","550000.00","550000.00","853100",".550000","550000.00","550000.00","853100",".000000",".00",".00","853100",".000000",".00",".00","853100",".000000",".00",".00","853100",".000000",".00",".00","0"
"00000633763000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","1066360.00",".900000","676400.00","676400.00","1066360",".550000","676400.00","676400.00","1066360",".000000",".00",".00","1066360",".000000",".00",".00","1066360",".000000",".00",".00","1066360",".000000",".00",".00","0"
"00000633766000200","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","562500.00",".900000","375490.00","375490.00","562500",".550000","375490.00","375490.00","562500",".000000",".00",".00","562500",".000000",".00",".00","562500",".000000",".00",".00","562500",".000000",".00",".00","0"
"00000634345000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","646000.00",".900000","338580.00","338580.00","646000",".550000","338580.00","338580.00","646000",".000000",".00",".00","646000",".000000",".00",".00","646000",".000000",".00",".00","646000",".000000",".00",".00","0"
"00000634390000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","510570.00",".900000","305240.00","305240.00","510570",".550000","305240.00","305240.00","510570",".000000",".00",".00","510570",".000000",".00",".00","510570",".000000",".00",".00","510570",".000000",".00",".00","0"
"00040900000160100","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","31970.00",".900000","31970.00","31970.00","31970",".550000","31970.00","31970.00","31970",".000000",".00",".00","31970",".000000",".00",".00","31970",".000000",".00",".00","31970",".000000",".00",".00","0"
"00000633742000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","830000.00",".900000","608070.00","608070.00","830000",".550000","608070.00","608070.00","830000",".000000",".00",".00","830000",".000000",".00",".00","830000",".000000",".00",".00","830000",".000000",".00",".00","0"
"00000634333000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","4914240.00",".900000","3279520.00","3279520.00","4914240",".550000","3279520.00","3279520.00","4914240",".000000",".00",".00","4914240",".000000",".00",".00","4914240",".000000",".00",".00","4914240",".000000",".00",".00","0"
"00000634402000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","864000.00",".900000","610000.00",".00","864000",".550000","610000.00",".00","864000",".000000",".00",".00","864000",".000000",".00",".00","864000",".000000",".00",".00","864000",".000000",".00",".00","0"
"00000634435000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","909890.00",".900000","572240.00","572240.00","909890",".550000","572240.00","572240.00","909890",".000000",".00",".00","909890",".000000",".00",".00","909890",".000000",".00",".00","909890",".000000",".00",".00","0"
"00000634438000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","425250.00",".900000","294220.00","294220.00","425250",".550000","294220.00","294220.00","425250",".000000",".00",".00","425250",".000000",".00",".00","425250",".000000",".00",".00","425250",".000000",".00",".00","0"
"00000633709000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","866640.00",".900000","300000.00","300000.00","866640",".550000","300000.00","300000.00","866640",".000000",".00",".00","866640",".000000",".00",".00","866640",".000000",".00",".00","866640",".000000",".00",".00","0"
"00000633727000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","367840.00",".900000","236210.00","236210.00","367840",".550000","236210.00","236210.00","367840",".000000",".00",".00","367840",".000000",".00",".00","367840",".000000",".00",".00","367840",".000000",".00",".00","0"
"00000633745000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","660000.00",".900000","452960.00","452960.00","660000",".550000","452960.00","452960.00","660000",".000000",".00",".00","660000",".000000",".00",".00","660000",".000000",".00",".00","660000",".000000",".00",".00","0"
"00000633901000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","847020.00",".900000","614820.00","614820.00","847020",".550000","614820.00","614820.00","847020",".000000",".00",".00","847020",".000000",".00",".00","847020",".000000",".00",".00","847020",".000000",".00",".00","0"
"00000634369000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","2960220.00",".900000","2491080.00","2491080.00","2960220",".550000","2491080.00","2491080.00","2960220",".000000",".00",".00","2960220",".000000",".00",".00","2960220",".000000",".00",".00","2960220",".000000",".00",".00","0"
"00000633778000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","148580.00",".900000","71320.00","71320.00","148580",".550000","71320.00","71320.00","148580",".000000",".00",".00","148580",".000000",".00",".00","148580",".000000",".00",".00","148580",".000000",".00",".00","0"
"00000634381000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","427680.00",".900000","426640.00","426640.00","427680",".550000","426640.00","426640.00","427680",".000000",".00",".00","427680",".000000",".00",".00","427680",".000000",".00",".00","427680",".000000",".00",".00","0"
"00000634426000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","560320.00",".900000","334970.00","334970.00","560320",".550000","334970.00","334970.00","560320",".000000",".00",".00","560320",".000000",".00",".00","560320",".000000",".00",".00","560320",".000000",".00",".00","0"
"00000634465000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","915000.00",".900000","654520.00","654520.00","915000",".550000","654520.00","654520.00","915000",".000000",".00",".00","915000",".000000",".00",".00","915000",".000000",".00",".00","915000",".000000",".00",".00","0"
"00C7185000001303B","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","383110.00",".900000","285860.00","228688.00","251557",".550000","285860.00","228688.00","251557",".000000",".00",".00","258002",".000000",".00",".00","251557",".000000",".00",".00","251557",".000000",".00",".00","0"
"00000633691000000","2019","DESIGN DISTRICT SUBDISTRICT-DALLAS","2013","2022","393750.00",".900000","160310.00","160310.00","393750",".550000","160310.00","160310.00","393750",".000000",".00",".00","393750",".000000",".00",".00","393750",".000000",".00",".00","393750",".000000",".00",".00","0"
