"ACCOUNT_NUM","APPRAISAL_YR"
"00871200000020000","2019"
"00873500000020000","2019"
"00879400000100100","2019"
"00881700001520000","2019"
"00000814408000100","2019"
"00000816049520100","2019"
"00000816055800000","2019"
"00000816115000000","2019"
"00000817654000000","2019"
"00000818209000000","2019"
"00000818212000000","2019"
"00000818221000000","2019"
"00000818272000000","2019"
"00000899862400000","2019"
"00024300010010000","2019"
"00025900000000100","2019"
"000397000A0010000","2019"
"000419000A0010000","2019"
"00061100020010000","2019"
"000650000104A0000","2019"
"000651000A01A0000","2019"
"00079800020010000","2019"
"00000701893000000","2019"
"00000701947000000","2019"
"00LOVEFLD0IM25000","2019"
"00C6915000VV00003","2019"
"14071500030090000","2019"
"140724800101R0000","2019"
"14078500000140000","2019"
"14081500110090000","2019"
"14084500010000100","2019"
"14085500050090000","2019"
"008059003B001T600","2019"
"0080720A000000000","2019"
"00817000000010000","2019"
"008294000601A0000","2019"
"008307000A0010100","2019"
"008340000703B0100","2019"
"00836900000000100","2019"
"00840200000020000","2019"
"008504000B0090000","2019"
"000827001001A0000","2019"
"000840000A0010100","2019"
"000853000A0010100","2019"
"000866000401A0000","2019"
"001156001106A0200","2019"
"001156001106A0700","2019"
"001183000211D0000","2019"
"001469000B19A0000","2019"
"16006000030010100","2019"
"00000820146240000","2019"
"00000820148050000","2019"
"12069500010170000","2019"
"12070500010030000","2019"
"12081500020180000","2019"
"14006750000010000","2019"
"14008500020130000","2019"
"14013500040170000","2019"
"140358000B0010000","2019"
"140365000309R0000","2019"
"140406500A0010000","2019"
"18DFW0000000MR801","2019"
"18DFW000000MR2300","2019"
"18DFW000000MR4800","2019"
"18DFW000000MR7300","2019"
"18DFW000000MR9000","2019"
"18DFW00000MR10600","2019"
"18DFW00000MR11602","2019"
"18DFW00000MR11603","2019"
"18DFW00000MR15002","2019"
"18DFW00000MR15003","2019"
"18DFW00000MR15033","2019"
"18DFW00000MR15034","2019"
"18DFW00000MR15050","2019"
"18DFW00000MR15055","2019"
"18DFW00000MR15072","2019"
"18DFW00000MR15078","2019"
"18DFW00000MR15093","2019"
"18DFW00000MR15096","2019"
"18DFW00000MR15099","2019"
"18DFW00000MR15103","2019"
"18DFW00000MR15106","2019"
"18DFW00000MR15109","2019"
"18DFW00000MR16001","2019"
"18DFW00000MR16073","2019"
"18DFW00000MR16078","2019"
"18DFW00000MR16095","2019"
"18DFW00000MR16106","2019"
"004331000107A0000","2019"
"0044220B000010000","2019"
"004552000008B0000","2019"
"00461400070001200","2019"
"00461500080000900","2019"
"00462900010000400","2019"
"00465100000000000","2019"
"200692200A0010000","2019"
"20075500004A1A000","2019"
"20088500000010000","2019"
"200912000A001TE00","2019"
"200985600102R0100","2019"
"00LOVEFLD0IM41000","2019"
"10000590000J30000","2019"
"1000059000L180000","2019"
"10000909549000000","2019"
"10004220000000A00","2019"
"100046600A0010000","2019"
"10005990000000A00","2019"
"00000777886000000","2019"
"00000778510000000","2019"
"00000779980000000","2019"
"00000779998000000","2019"
"00000780052000000","2019"
"00000781135000000","2019"
"00000781432000200","2019"
"00000781516100000","2019"
"00000781519000000","2019"
"00000781756000000","2019"
"220727500101A0000","2019"
"22078500050120000","2019"
"22078500080010000","2019"
"220955300J0000A00","2019"
"22096900190060000","2019"
"221130000A0100000","2019"
"221130000A0120000","2019"
"16015500050010000","2019"
"16015500050510000","2019"
"16015500050620000","2019"
"16015500050680000","2019"
"16015500080060000","2019"
"16015500080150000","2019"
"16015500080220000","2019"
"16015500090030000","2019"
"16015500100030000","2019"
"16015500100160000","2019"
"16015500110120000","2019"
"16015500110190000","2019"
"160155800A0010000","2019"
"14091480000000000","2019"
"14104750010000100","2019"
"14105150020010000","2019"
"14117500070010000","2019"
"141199200A0010100","2019"
"16000500040040000","2019"
"160021400A0010000","2019"
"26089500010080000","2019"
"140408500A01A0000","2019"
"14041110000230000","2019"
"14049470010010000","2019"
"140537700D0050000","2019"
"14056700000000200","2019"
"24192500170280000","2019"
"24199500200050000","2019"
"24236600000000000","2019"
"20000500000220100","2019"
"20000500000220200","2019"
"20000500000380200","2019"
"20021800130000100","2019"
"200289900A0010000","2019"
"200295800A0010000","2019"
"200297000A2C20000","2019"
"120060000101A0100","2019"
"12056500000030000","2019"
"22136550010010000","2019"
"221376500A0010000","2019"
"160223000A0010000","2019"
"1602801000000TE00","2019"
"26346150010000A00","2019"
"26346360010020000","2019"
"1604450000007TE00","2019"
"16046500030210000","2019"
"16110010250090000","2019"
"161100700A0000000","2019"
"180029500A0010100","2019"
"26402500120250400","2019"
"24104500010010000","2019"
"24125500010030300","2019"
"24125500020020500","2019"
"24125500020030900","2019"
"24136500000100100","2019"
"24141500000110000","2019"
"221130000A0190000","2019"
"26141500050030000","2019"
"26165500010010000","2019"
"26165500130010000","2019"
"26165500160250000","2019"
"26165500210030000","2019"
"201010000477R0000","2019"
"201011200D0160000","2019"
"201040000A0020100","2019"
"20238500003RR1000","2019"
"20244010270240100","2019"
"22000500080010000","2019"
"220179800A0010100","2019"
"22026500070100000","2019"
"22027450010010000","2019"
"26100500060100000","2019"
"26103500190060000","2019"
"26105500040020000","2019"
"26128500010020000","2019"
"281850800Q0210000","2019"
"28185500040100000","2019"
"28193500000010000","2019"
"28193500000150000","2019"
"00000742570000000","2019"
"00000748105000000","2019"
"00000752183000000","2019"
"00000752278000000","2019"
"00000753575000000","2019"
"00000754516000000","2019"
"00000754561000100","2019"
"00000754720000000","2019"
"261765000B0010100","2019"
"26178420010012500","2019"
"26178600010010000","2019"
"26179490010170000","2019"
"26206550010010000","2019"
"26206710010000000","2019"
"26206750010010000","2019"
"26211560010010000","2019"
"26213500050010000","2019"
"24169500110350000","2019"
"24169500120010000","2019"
"28112500090040000","2019"
"281246300B0010000","2019"
"28126170010010000","2019"
"28130500060050000","2019"
"28130500070060000","2019"
"26509500020290000","2019"
"26546500000010000","2019"
"26561600010020000","2019"
"26004600600020000","2019"
"26012420070000A00","2019"
"26012600010050000","2019"
"26023600010010000","2019"
"26037500001120100","2019"
"00000721804000000","2019"
"00000726328000000","2019"
"26250600021R10000","2019"
"26404530030190000","2019"
"26421970170310000","2019"
"26422010010260000","2019"
"26464500010010100","2019"
"26481000011R10000","2019"
"26483500070360000","2019"
"26483500080340000","2019"
"26578490010010000","2019"
"32119470000000000","2019"
"321194800A0010000","2019"
"32130500160080000","2019"
"321486900A0010000","2019"
"32155500020070000","2019"
"28052500890130000","2019"
"28052501040240000","2019"
"28052501250200000","2019"
"28052501540220000","2019"
"28052501670010000","2019"
"28052502090010000","2019"
"28052502150100000","2019"
"28056000000020200","2019"
"00000806812000000","2019"
"00000810976000000","2019"
"00000810991000000","2019"
"26668500320020000","2019"
"26776220010070000","2019"
"26586710000000A00","2019"
"26612300010010000","2019"
"266155000357R0000","2019"
"321792900A0010000","2019"
"32186800510070000","2019"
"32186800510160000","2019"
"32186800510250000","2019"
"32186800510380000","2019"
"321872500B0320000","2019"
"321872500B17R0000","2019"
"28212500050010000","2019"
"28219500030060000","2019"
"282315001302R0000","2019"
"28237500270090000","2019"
"00000674640000000","2019"
"00000675538000000","2019"
"00000676141000000","2019"
"380354900A0030000","2019"
"38040600010040000","2019"
"26243000090130000","2019"
"324475900A0020000","2019"
"32463500030020100","2019"
"324698500A0010000","2019"
"32471500010040000","2019"
"32487550000010000","2019"
"00000677323000000","2019"
"00000677404000000","2019"
"00000677806000000","2019"
"00000679693000000","2019"
"00000680369000000","2019"
"00000681538000000","2019"
"00583900020120000","2019"
"005852000102A0000","2019"
"005874002705A0000","2019"
"005949000A0020100","2019"
"00605500600230000","2019"
"00605700000000000","2019"
"006069000A0020000","2019"
"006083000401A0000","2019"
"006109000A0020000","2019"
"00611306030000100","2019"
"00611311030000100","2019"
"32155500020160000","2019"
"32155500020200000","2019"
"32155500030010300","2019"
"32155500030090000","2019"
"32155500030100000","2019"
"32156500010110000","2019"
"380537900B0210000","2019"
"00686700000000000","2019"
"006870000B0010000","2019"
"0068820A000030000","2019"
"006896000A0010000","2019"
"006940000204A0000","2019"
"0069500A000030000","2019"
"0069500A000120000","2019"
"0069500A000150000","2019"
"007078000E0010000","2019"
"007078000G0010000","2019"
"007078000G0020000","2019"
"0070990B0001A0000","2019"
"007108000404A0000","2019"
"0071230M000030000","2019"
"00713500000010000","2019"
"00713500AA01C0000","2019"
"28243180010010000","2019"
"28243190010020000","2019"
"381746000A01R0000","2019"
"38180500000080400","2019"
"38180500000500100","2019"
"38180500000940100","2019"
"38180500001170100","2019"
"38180500001230000","2019"
"38180500001630000","2019"
"325649500A0010000","2019"
"32565510010010000","2019"
"32580500020080000","2019"
"32583500020000000","2019"
"326063800M0010000","2019"
"326730000A0060000","2019"
"32692000000020000","2019"
"32TIFBASEROWIS300","2019"
"36000500080010000","2019"
"36000500160030000","2019"
"36000500320040000","2019"
"28071850010010000","2019"
"28073500080010000","2019"
"28073500120020000","2019"
"28073500220120100","2019"
"28074220010010000","2019"
"28074500090010000","2019"
"28074500130010200","2019"
"280835000201R0000","2019"
"280965001101R0000","2019"
"323270000A0010000","2019"
"32330500000000000","2019"
"32331500030020000","2019"
"32332500170050000","2019"
"32363650010010000","2019"
"36042500000270000","2019"
"36042500000730100","2019"
"36073500080110000","2019"
"36078500000480000","2019"
"36084500010160000","2019"
"36087500010090000","2019"
"270007100T0030000","2019"
"28013500030080000","2019"
"28015500010030400","2019"
"28015500070010000","2019"
"280216500A0010000","2019"
"28030750010010000","2019"
"32189550040130100","2019"
"32189550060080000","2019"
"32189550070130000","2019"
"32189550070140000","2019"
"32189550080040000","2019"
"32189550080050000","2019"
"32189550080230000","2019"
"322029700B0270000","2019"
"322076000A0010100","2019"
"32210500000140700","2019"
"32213500010130000","2019"
"322317100A0010000","2019"
"00000781849000000","2019"
"00000781855000000","2019"
"00000781948000000","2019"
"00000781991000000","2019"
"00000782161000000","2019"
"00000782200100000","2019"
"00000782206100000","2019"
"00000782212000000","2019"
"00000782236000000","2019"
"00000782240000000","2019"
"00000782284000000","2019"
"00000782287000000","2019"
"00000782300000000","2019"
"00000782363000000","2019"
"38082500090130000","2019"
"38092520060020000","2019"
"38189550050360100","2019"
"381932700B0030000","2019"
"42259700030040000","2019"
"42430700000180000","2019"
"42430700000460000","2019"
"42430850170110000","2019"
"42432300000010000","2019"
"44000500000240000","2019"
"440011600A0010000","2019"
"42113500010370000","2019"
"421465000A01A0000","2019"
"36004500010070000","2019"
"36004500020040000","2019"
"360103000B0150000","2019"
"360103000D0120000","2019"
"36LANCASTB10L2600","2019"
"380034000A0010000","2019"
"323928500A0010000","2019"
"323928500A0060000","2019"
"324165800A0010000","2019"
"50032500020170000","2019"
"325442500A0010000","2019"
"32545500000010000","2019"
"32545500000020000","2019"
"38224500100000100","2019"
"382276000B1R10000","2019"
"385066500103C0000","2019"
"389183000A0010000","2019"
"32258670000020000","2019"
"322589700A0010000","2019"
"322590400A0010000","2019"
"322595500F0020000","2019"
"322595800R0040000","2019"
"322707800A0010000","2019"
"322852000A0010000","2019"
"32307500030060000","2019"
"44016650010010000","2019"
"44018600010010100","2019"
"442267700100100HS","2019"
"44226770010010100","2019"
"449016200A0020000","2019"
"42014650000020000","2019"
"42014690020020000","2019"
"420175000B0170000","2019"
"420466200K0010000","2019"
"420466200K0020000","2019"
"42071510010040000","2019"
"65160201510030000","2019"
"65161610500340000","2019"
"65162311010090000","2019"
"65164925010050000","2019"
"65167334510020000","2019"
"38120400010050100","2019"
"38124490010020000","2019"
"381301000B01R0000","2019"
"381305600A0020000","2019"
"38142980000010000","2019"
"42156500270010000","2019"
"440150800A3R2AR00","2019"
"440160500B0010000","2019"
"65113443510010000","2019"
"65113948510140100","2019"
"65006206510280000","2019"
"65009368710250000","2019"
"65009368710270200","2019"
"65009368810020200","2019"
"65010775720250100","2019"
"65011379510290000","2019"
"65012284010670000","2019"
"65014008010900000","2019"
"00713500EE0000D00","2019"
"00713500EE0120000","2019"
"00713500EE0130000","2019"
"0071350A000010000","2019"
"007144000108R0000","2019"
"007146002103A0000","2019"
"00717600000030000","2019"
"00718000410020000","2019"
"00734700000000000","2019"
"007378000C0000100","2019"
"007451000A02A0000","2019"
"36025500020200000","2019"
"36027500050100000","2019"
"36027500060030000","2019"
"36027500090020000","2019"
"60086840020020000","2019"
"60090500020200000","2019"
"60093500030180000","2019"
"60093500030190000","2019"
"60093500100190000","2019"
"60095500210080000","2019"
"60095500210100000","2019"
"480046200F0180000","2019"
"48004800000010100","2019"
"50000933366000000","2019"
"26286500000330000","2019"
"26292520020010000","2019"
"26306600030140000","2019"
"26308900010160000","2019"
"26312500070130200","2019"
"540127600E0410000","2019"
"54TIFBASEROW0T992","2019"
"60010500010010000","2019"
"60044500010230000","2019"
"00000681904000400","2019"
"00000681904000700","2019"
"00000682414000000","2019"
"00000682795000000","2019"
"00000683122000000","2019"
"00000683176000000","2019"
"00000683584000000","2019"
"00000683587000000","2019"
"00000683719000000","2019"
"00000684136000000","2019"
"00000684184000000","2019"
"00000684368000000","2019"
"00000684790000000","2019"
"00000685468000000","2019"
"00000686062000000","2019"
"00000686227000000","2019"
"00000686893000000","2019"
"282433000M0410000","2019"
"28249500110070000","2019"
"28884570040010000","2019"
"28DFW0000000MR400","2019"
"28DFW000000MR3300","2019"
"28DFW000000MR3701","2019"
"28DFW000000MR3703","2019"
"28DFW000000MR3706","2019"
"28DFW000000MR3800","2019"
"28DFW000000MR4882","2019"
"28DFW000000MR4911","2019"
"28DFW000000MR4913","2019"
"28DFW000000MR4931","2019"
"28DFW000000MR4932","2019"
"28DFW000000MR4954","2019"
"28DFW000000MR6002","2019"
"65055965010080000","2019"
"65056367010050100","2019"
"65056970510070000","2019"
"65059509010230000","2019"
"65063230710180000","2019"
"65063230710260000","2019"
"65063331110020000","2019"
"65067957010260200","2019"
"65067957510330000","2019"
"65067957510340000","2019"
"65170950010010000","2019"
"65174264610110000","2019"
"65179500000120100","2019"
"60254500100010000","2019"
"60257500020050000","2019"
"603185400B0020000","2019"
"604955000A0010000","2019"
"60DFW0DC0000MR900","2019"
"60DFW0VS0000MR600","2019"
"60LANCAST00000000","2019"
"60MKTROCKISLIS500","2019"
"61000926913000000","2019"
"61030500060120000","2019"
"61176500040200000","2019"
"65016423110100000","2019"
"65017934010050000","2019"
"65020145510040400","2019"
"65022558010110000","2019"
"65022558010240000","2019"
"65022558511090000","2019"
"65022762810330000","2019"
"65022762910460000","2019"
"65116536040130000","2019"
"65116866510200100","2019"
"65117068010050600","2019"
"65117168510120000","2019"
"65118383510150000","2019"
"65118383510190000","2019"
"65118400510010100","2019"
"65118400510011200","2019"
"65121728510120200","2019"
"99060927800000000","2019"
"99061030170000000","2019"
"99061101510000000","2019"
"99061107630000000","2019"
"99061212970000000","2019"
"99070123140000000","2019"
"99070215610000000","2019"
"99070305130000000","2019"
"60060550030010000","2019"
"60073500010030000","2019"
"60076500030100000","2019"
"60076500060020000","2019"
"60076500060150000","2019"
"60076500060200000","2019"
"60084500860000000","2019"
"99140109100000000","2019"
"99140109160000000","2019"
"99030421090204640","2019"
"99030513154423472","2019"
"99111116102000000","2019"
"99111116880000000","2019"
"99111117700000000","2019"
"99111121600000000","2019"
"99111123290000000","2019"
"99111130370000000","2019"
"99111206240000000","2019"
"99111219830000000","2019"
"99120112120000000","2019"
"99120201610000000","2019"
"99120202390000000","2019"
"99120322890000000","2019"
"00611900000060000","2019"
"0061270AAA0010000","2019"
"00612800000000C00","2019"
"0062130L000000100","2019"
"00621800000000100","2019"
"006222000A0010000","2019"
"0062260A0002A0000","2019"
"00622700010010100","2019"
"006242000A01A0000","2019"
"006294000A01A0000","2019"
"006312000B0100100","2019"
"65071678610290200","2019"
"65071683810090000","2019"
"65072628530470000","2019"
"65073325110550000","2019"
"65073325610910000","2019"
"65073326020380000","2019"
"65073326020810000","2019"
"65073344030090000","2019"
"65074215010130200","2019"
"65000101510290000","2019"
"65003022010090000","2019"
"65003223015000000","2019"
"65004930510030200","2019"
"65004930510150100","2019"
"65005031010120000","2019"
"99170403900000000","2019"
"99170417170000000","2019"
"99170824170000000","2019"
"99170918100000000","2019"
"99171016140000000","2019"
"60113500140140000","2019"
"60113500830040000","2019"
"60115500010023500","2019"
"60115500030044400","2019"
"60115500030140400","2019"
"60115500030141400","2019"
"00746000210010000","2019"
"007460004306A0000","2019"
"007462000A04E0000","2019"
"00748200000010000","2019"
"007482000A0020000","2019"
"00752400010010000","2019"
"99110411840000000","2019"
"99110421700000000","2019"
"99110502220000000","2019"
"99110509750000000","2019"
"99110725190000000","2019"
"99110831590000000","2019"
"99110914109000000","2019"
"99110916400000000","2019"
"99110919700000000","2019"
"99110929300000000","2019"
"421967000A0130000","2019"
"42205500030000000","2019"
"422132600B0040000","2019"
"42231920020010000","2019"
"42250500120010000","2019"
"99081030150000000","2019"
"99081117100000000","2019"
"65121829010290200","2019"
"65123136710200000","2019"
"65124141510130200","2019"
"65124847017010300","2019"
"65127471510030000","2019"
"65129787210090000","2019"
"99120912260000000","2019"
"99120917540000000","2019"
"99120926630000000","2019"
"99121001640000000","2019"
"99121009500000000","2019"
"99121105136000000","2019"
"99121105440000000","2019"
"99121112420000000","2019"
"99121126410000000","2019"
"99121212137000000","2019"
"99121226300000000","2019"
"99130215230000000","2019"
"99130220137000000","2019"
"99130220148000000","2019"
"99130220200000000","2019"
"99130221360000000","2019"
"99130321140000000","2019"
"99130326141000000","2019"
"99130326390000000","2019"
"99130328116000000","2019"
"99130402151000000","2019"
"99130402270000000","2019"
"65022863010100400","2019"
"65025577510520000","2019"
"65026706510110100","2019"
"65029431010010600","2019"
"65032447010160200","2019"
"65033352010100000","2019"
"65034055510010200","2019"
"65034302015000000","2019"
"00000782773000000","2019"
"00000782824000000","2019"
"00000782878000000","2019"
"00000782885000000","2019"
"00000782923000000","2019"
"00000782935000000","2019"
"00000783613000000","2019"
"00000783628000000","2019"
"00000783736000000","2019"
"99171026630000000","2019"
"99171030130000000","2019"
"99171030260000000","2019"
"99171114140000000","2019"
"99171114580000000","2019"
"99171128100000000","2019"
"99171205380000000","2019"
"99171212170000000","2019"
"99171212920000000","2019"
"99171214190000000","2019"
"99180104290000000","2019"
"99180111120000000","2019"
"99180116150000000","2019"
"99180116250000000","2019"
"99180123170000000","2019"
"99180206140000000","2019"
"99180207240000000","2019"
"99180208270000000","2019"
"99180215550000000","2019"
"99180215580000000","2019"
"99180215610000000","2019"
"99180321103000000","2019"
"99180326440000000","2019"
"99180326600000000","2019"
"99180409200000000","2019"
"99180517160000000","2019"
"99180731800000000","2019"
"99180808370000000","2019"
"99180814810000000","2019"
"99180814960000000","2019"
"99180821850000000","2019"
"99180823210000000","2019"
"99180823400000000","2019"
"99180919270000000","2019"
"99180924280000000","2019"
"99180927320000000","2019"
"99181002800000000","2019"
"99181011570000000","2019"
"99181023600000000","2019"
"99181025480000000","2019"
"99181106140000000","2019"
"99181113910000000","2019"
"99181113940000000","2019"
"99181213210000000","2019"
"99181217210000000","2019"
"99181219400000000","2019"
"99190109610000000","2019"
"99190110360000000","2019"
"99190110430000000","2019"
"99190117460000000","2019"
"99190129640000000","2019"
"99190213340000000","2019"
"99190214290000000","2019"
"99190409900000000","2019"
"99190501270000000","2019"
"99190508350000000","2019"
"99190515260000000","2019"
"99190515890000000","2019"
"99140121230000000","2019"
"99140122240000000","2019"
"99140129830000000","2019"
"99140325240000000","2019"
"99140331600000000","2019"
"99140401122000000","2019"
"99140421380000000","2019"
"99140522690000000","2019"
"99140728720000000","2019"
"99140729370000000","2019"
"99140826150000000","2019"
"99140826800000000","2019"
"99140903380000000","2019"
"99141006800000000","2019"
"99141009700000000","2019"
"99141014300000000","2019"
"99141027310000000","2019"
"99141029740000000","2019"
"99141103450000000","2019"
"99070525141000000","2019"
"99070530120000000","2019"
"99070531950000000","2019"
"99070816950000000","2019"
"99070919420000000","2019"
"99071010930000000","2019"
"99071121200000000","2019"
"99071121700000000","2019"
"99080128960000000","2019"
"99080131112000000","2019"
"60156500110010000","2019"
"60164500010100000","2019"
"60179500000010500","2019"
"60179500000370000","2019"
"601804000J05R0000","2019"
"60191500000130000","2019"
"60193500010010000","2019"
"99832520000037500","2019"
"99050701200000000","2019"
"99050726740000000","2019"
"99050810670000000","2019"
"99050823460000000","2019"
"99050926900000000","2019"
"99051117340000000","2019"
"65074215010140100","2019"
"65074516510050200","2019"
"65076136310560000","2019"
"65076136410170100","2019"
"65076136910310000","2019"
"65076140010010000","2019"
"65076141310240100","2019"
"65076189310180000","2019"
"65077850010200100","2019"
"65079661510030000","2019"
"65079762010280000","2019"
"65079951610470000","2019"
"65080369510250000","2019"
"99150113520000000","2019"
"99150211490000000","2019"
"99150216250000000","2019"
"99150312240000000","2019"
"99150331900000000","2019"
"99150402124000000","2019"
"99150407123000000","2019"
"99150407210000000","2019"
"99150407440000000","2019"
"99150407870000000","2019"
"99150408110000000","2019"
"99150408820000000","2019"
"99150409112000000","2019"
"99150409240000000","2019"
"99150409570000000","2019"
"99150413146000000","2019"
"99150415148000000","2019"
"99150415450000000","2019"
"99150416390000000","2019"
"99150501300000000","2019"
"99150506400000000","2019"
"99150811220000000","2019"
"99150812250000000","2019"
"99150817600000000","2019"
"99150819300000000","2019"
"99150825400000000","2019"
"99150916330000000","2019"
"99150921190000000","2019"
"99150924490000000","2019"
"99151005150000000","2019"
"38152600090400000","2019"
"99200324700369400","2019"
"99200324700372200","2019"
"99200324700374150","2019"
"99200324700386150","2019"
"99200334600024050","2019"
"99130501290000000","2019"
"99130514127000000","2019"
"99130515500000000","2019"
"99130731600000000","2019"
"99130802200000000","2019"
"99130820130000000","2019"
"99130923570000000","2019"
"99130923770000000","2019"
"99130924350000000","2019"
"99130930280000000","2019"
"99131008900000000","2019"
"99131023750000000","2019"
"99131028122000000","2019"
"99131112120000000","2019"
"99131126190000000","2019"
"99131127330000000","2019"
"99131127860000000","2019"
"99890060000229300","2019"
"99890060000289550","2019"
"99891290000034400","2019"
"99892330000126800","2019"
"65039310010050400","2019"
"65041424010020400","2019"
"65042127510060000","2019"
"65043032510070200","2019"
"65044544510030200","2019"
"65045349510140100","2019"
"65047567010010000","2019"
"65048676510270000","2019"
"65048777010020500","2019"
"65049302510240000","2019"
"65049405010010000","2019"
"65049709510030400","2019"
"99199929900007750","2019"
"99199929900095600","2019"
"99199929900237900","2019"
"99200001000025450","2019"
"99200001000025700","2019"
"99200001000073050","2019"
"99080409127000000","2019"
"99080409250000000","2019"
"99080410122000000","2019"
"99080818380000000","2019"
"99080908510000000","2019"
"99080910670000000","2019"
"99080910840000000","2019"
"99081013860000000","2019"
"99081015390000000","2019"
"99000000038045000","2019"
"99000000046465000","2019"
"99000000215393800","2019"
"99000000215559700","2019"
"99820130000153900","2019"
"99820130000156500","2019"
"99820130000197600","2019"
"99820850000133400","2019"
"99830030000355350","2019"
"99830030000383400","2019"
"99830970000131200","2019"
"99831260000055250","2019"
"00000783763000000","2019"
"00000783778000000","2019"
"00000783781000000","2019"
"00000783793000000","2019"
"00000783835000000","2019"
"00000783949000000","2019"
"00000783976000000","2019"
"00000784015000000","2019"
"00000784048000000","2019"
"00000784066000000","2019"
"00000784072000000","2019"
"00000784114000000","2019"
"00000784117000000","2019"
"00000784165000000","2019"
"00000784198000000","2019"
"65132615010110000","2019"
"65132615010250000","2019"
"65132715510030100","2019"
"65134828210010100","2019"
"65134828210020500","2019"
"65134828510100300","2019"
"65137448010250200","2019"
"65137448010250300","2019"
"65050616010210000","2019"
"65051911010010100","2019"
"65053437010070000","2019"
"65053437110010000","2019"
"65053940510520000","2019"
"65053940710210100","2019"
"65054143510210000","2019"
"65054150510280000","2019"
"65054255010030000","2019"
"99942070000108200","2019"
"99942070000127850","2019"
"99942070000212700","2019"
"99942070000213100","2019"
"99942070000220000","2019"
"99151005160000000","2019"
"99151006610000000","2019"
"99151013390000000","2019"
"99151015150000000","2019"
"99151019160000000","2019"
"99151019330000000","2019"
"99151020900000000","2019"
"99151104810000000","2019"
"99151104840000000","2019"
"99151111770000000","2019"
"99151118320000000","2019"
"99151125670000000","2019"
"99151129700000000","2019"
"99151203250000000","2019"
"99151218100000000","2019"
"99151228380000000","2019"
"99160104500000000","2019"
"99160105210000000","2019"
"99160207230000000","2019"
"99160316107000000","2019"
"99160316170000000","2019"
"99160316830000000","2019"
"99160414330000000","2019"
"99160419670000000","2019"
"99160524550000000","2019"
"99160725760000000","2019"
"99160726920000000","2019"
"99160811500000000","2019"
"99160817150000000","2019"
"99160817430000000","2019"
"99160825290000000","2019"
"99160825560000000","2019"
"99160831140000000","2019"
"99160922430000000","2019"
"99161010480000000","2019"
"99161026120000000","2019"
"99161027310000000","2019"
"99161031400000000","2019"
"99832520000192400","2019"
"99850030000015150","2019"
"99850030000049900","2019"
"99850350000232750","2019"
"99860020000537550","2019"
"99860020000898150","2019"
"99862330000105000","2019"
"65084502010070000","2019"
"65084603510080100","2019"
"65087423710230000","2019"
"65087827010080000","2019"
"65088133020140000","2019"
"65088410610150000","2019"
"65089250010030200","2019"
"99200021600053600","2019"
"99892330000190550","2019"
"99910500000046500","2019"
"006387000A0010000","2019"
"006406000E0010000","2019"
"00640700000000A00","2019"
"006431000N01C0000","2019"
"006451000119A0000","2019"
"006452000A0010000","2019"
"00649500080030100","2019"
"0064990C000010600","2019"
"00650900000000100","2019"
"006629000V0000100","2019"
"006667000101A0000","2019"
"99200021600074100","2019"
"99200021600110050","2019"
"99200021600134750","2019"
"99200021600148850","2019"
"99200021600189950","2019"
"65146125610080000","2019"
"65146126710070200","2019"
"65146127510110000","2019"
"65095712310480000","2019"
"65098728510060000","2019"
"65098728510070200","2019"
"65100037010130000","2019"
"99081124810000000","2019"
"99081215107000000","2019"
"99090121890000000","2019"
"99090224280000000","2019"
"99090331162000000","2019"
"99090407132000000","2019"
"99090407196000000","2019"
"99090901190000000","2019"
"99090908200000000","2019"
"99090914750000000","2019"
"65054455510050000","2019"
"65054456010220000","2019"
"99962980000102700","2019"
"99962980000167350","2019"
"99963530000085750","2019"
"99963530000106000","2019"
"99912190000143200","2019"
"99912830000028000","2019"
"99912830000107000","2019"
"99920840000137250","2019"
"99920840000204600","2019"
"99921410000076350","2019"
"99921410000079100","2019"
"99992310000167600","2019"
"99B04169000000000","2019"
"99L09769000000000","2019"
"99L11111200000000","2019"
"99L11408300000000","2019"
"99L11634200000000","2019"
"99L13091700000000","2019"
"99L16684200000000","2019"
"99L19671500000000","2019"
"99N1511L000000000","2019"
"99N18390000000000","2019"
"99161107550000000","2019"
"99161114430000000","2019"
"99161128290000000","2019"
"99161130460000000","2019"
"99161212130000000","2019"
"99170104110000000","2019"
"99170201102000000","2019"
"99170201860000000","2019"
"99170207440000000","2019"
"99170307140000000","2019"
"99872890000020000","2019"
"99873070000018750","2019"
"99882170000073700","2019"
"65148049010010000","2019"
"65148754510160000","2019"
"65150865510160000","2019"
"65151958610090000","2019"
"65152510510020200","2019"
"00000100016000000","2019"
"00000100820000000","2019"
"00000100822000000","2019"
"00000100936000000","2019"
"00000101038000000","2019"
"00000101371000000","2019"
"00000101569000000","2019"
"00000101980000000","2019"
"00000102481000000","2019"
"00000102775000000","2019"
"00000102853000000","2019"
"00000102856500000","2019"
"00000103039000000","2019"
"00000103042000000","2019"
"00000103564000000","2019"
"00000103990000000","2019"
"00000104995000000","2019"
"00000105142000000","2019"
"00000218650000000","2019"
"00000219130000000","2019"
"00000219181000000","2019"
"00000219589000000","2019"
"00000219742000000","2019"
"00000220102000000","2019"
"00000220168000000","2019"
"00000220222000000","2019"
"00000220315000000","2019"
"00000220492000000","2019"
"00000220969000000","2019"
"00000221209000000","2019"
"00000221239000000","2019"
"00000122683000000","2019"
"00000123395000000","2019"
"00000123425000000","2019"
